,business_id,hours
48330,F2vyPnoWuH8NtyB80PbN7w,"{'Monday': '0:0-0:0', 'Tuesday': '15:30-20:0', 'Wednesday': '15:30-20:0', 'Thursday': '15:30-20:0', 'Friday': '5:30-13:30', 'Saturday': '7:45-13:30'}"
48386,AFevh6wQGcyfIPeKtijhKA,"{'Monday': '6:30-20:0', 'Tuesday': '6:30-20:0', 'Wednesday': '6:30-20:0', 'Thursday': '6:30-20:0', 'Friday': '6:30-20:0', 'Saturday': '6:30-20:0', 'Sunday': '6:30-20:0'}"
48443,437vXi_c4yEvhN6kdnMD0g,
48447,1TUaFvwm24xQo1RIdt1w9g,"{'Monday': '15:0-20:0', 'Tuesday': '15:0-20:0', 'Wednesday': '15:0-21:0', 'Thursday': '15:0-21:0', 'Friday': '15:0-21:0', 'Saturday': '15:0-21:0', 'Sunday': '15:0-20:0'}"
48460,EftL9Qy9AkXtRe69quv1Hw,
48477,HsWAlxQuzWlpElXtUMPeeA,"{'Monday': '10:0-19:30', 'Tuesday': '10:0-19:30', 'Wednesday': '10:0-19:30', 'Thursday': '10:0-19:30', 'Friday': '10:0-19:30', 'Saturday': '9:0-18:0'}"
48480,Q6ku5LqoqAahrTeNkAb7zA,"{'Monday': '8:0-20:0', 'Tuesday': '8:0-20:0', 'Wednesday': '8:0-20:0', 'Thursday': '8:0-20:0', 'Friday': '8:0-20:0', 'Saturday': '8:0-20:0', 'Sunday': '10:0-18:0'}"
48491,s_NIeyF8OZTfLQXWfeqNCg,"{'Monday': '15:0-1:0', 'Tuesday': '11:30-1:0', 'Wednesday': '11:30-1:0', 'Thursday': '11:30-1:0', 'Friday': '11:30-1:0', 'Saturday': '15:0-1:0', 'Sunday': '15:0-23:0'}"
48492,wsRRALb4nihuUYhBbmHbxA,"{'Monday': '0:0-0:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-18:0', 'Sunday': '10:0-18:0'}"
48522,IQmCg432MswZdmD59HCCDQ,
48526,AQqijJEsf2RSSxkOaUm1wA,"{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '11:0-19:0'}"
48537,vB6RTjuDxOlfh6xWegVt0w,"{'Monday': '11:0-1:0', 'Tuesday': '11:0-1:0', 'Wednesday': '11:0-1:0', 'Thursday': '11:0-1:0', 'Friday': '11:0-1:0', 'Saturday': '11:0-1:0', 'Sunday': '11:0-0:0'}"
48543,KNM7ufV8CGwccLMSOd7V7A,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
48606,oYkTKFKCx94tYdFIawaXSg,"{'Monday': '0:0-0:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '9:0-16:0'}"
48656,egb_uL1dppNnBnogJtSnmw,"{'Monday': '6:30-18:30', 'Tuesday': '6:30-18:30', 'Wednesday': '6:30-18:30', 'Thursday': '6:30-18:30', 'Friday': '6:30-18:30', 'Saturday': '6:30-18:30', 'Sunday': '6:30-18:30'}"
48669,KJpb46vN-F4UwignbEZ8-g,
48719,q7Ofe_Oeh5gnSqynB906_g,"{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-21:30'}"
48732,1mwDtsMzYzvni9ed5LZBBQ,
48733,XeVO0J8CfodEts59ZAXLig,"{'Monday': '0:0-0:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-17:0', 'Sunday': '9:0-17:0'}"
48758,Yz6c08SJTUOyjM2kIk4piw,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
48771,zuJmP1Uh8txOpGdwzZDOiQ,"{'Monday': '8:0-21:0', 'Tuesday': '8:0-21:0', 'Wednesday': '8:0-21:0', 'Thursday': '8:0-21:0', 'Friday': '8:0-21:0', 'Saturday': '9:0-21:0', 'Sunday': '9:0-21:0'}"
48774,6NjMezpsa1vGmk_JHEJ6Qg,
48778,sVyj_hY9ElASFCpmBo8qyw,"{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-18:0', 'Sunday': '11:0-18:0'}"
48794,pJD9h8b6VesW5zpWB7sowQ,"{'Monday': '0:0-0:0', 'Thursday': '12:0-18:0', 'Friday': '12:0-19:0', 'Saturday': '12:0-20:0', 'Sunday': '12:0-19:0'}"
48812,1ThRaC2Y3hXxqgA4VsSO3g,"{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '9:0-21:0', 'Sunday': '10:0-20:0'}"
48833,m0k9T1miGfdyfOPquH1aEA,"{'Monday': '0:0-0:0', 'Tuesday': '7:0-19:0', 'Wednesday': '7:0-19:0', 'Thursday': '7:0-19:0', 'Friday': '7:0-16:0', 'Saturday': '7:0-18:0', 'Sunday': '9:0-17:0'}"
48854,-ZSz7ZuIQ5MH5xcxkrhI7g,"{'Monday': '10:30-19:0', 'Tuesday': '10:30-19:0', 'Wednesday': '10:30-19:0', 'Thursday': '10:30-19:0', 'Friday': '10:30-19:0', 'Saturday': '10:30-17:0'}"
48864,mNlpB2CrYKaIM6Ad9bA0iw,"{'Monday': '9:0-21:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '9:0-21:0', 'Sunday': '9:0-21:0'}"
48893,NPD1RD9MyxNPz1mE71h1aw,"{'Monday': '11:0-19:0', 'Tuesday': '11:0-19:0', 'Wednesday': '11:0-19:0', 'Thursday': '11:0-19:0', 'Friday': '11:0-19:0', 'Saturday': '11:0-19:0', 'Sunday': '11:0-18:0'}"
48904,NLtvrI7CKyMyo7emp7_z6g,"{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0'}"
48945,g7l9xSUwFp5AFiXGpRN3Jg,
48980,AoW3nEk-N_ltgkpuTkemZg,
49015,zVUgD30JzlxUke3IHTlGTg,"{'Wednesday': '8:0-14:0', 'Thursday': '8:0-14:0', 'Friday': '8:0-14:0', 'Saturday': '8:0-14:0', 'Sunday': '8:0-14:0'}"
49033,6kxORai5_9FovcXsfW0Q1g,"{'Monday': '0:0-0:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}"
49078,V25Cq5aXcWt5ZAL5dkIQCQ,"{'Monday': '6:0-14:0', 'Tuesday': '6:0-14:0', 'Wednesday': '6:0-14:0', 'Thursday': '6:0-14:0', 'Friday': '6:0-14:0', 'Saturday': '6:0-12:0', 'Sunday': '7:0-13:0'}"
49082,ILzeRXi36G7tu3AT-03YNQ,"{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '11:0-20:0'}"
49085,GNSiXp4UpopespSb49upUw,"{'Monday': '5:30-19:0', 'Tuesday': '5:30-19:0', 'Wednesday': '5:30-19:0', 'Thursday': '5:30-19:0', 'Friday': '5:30-19:0', 'Saturday': '5:30-19:0', 'Sunday': '6:30-15:0'}"
49112,WX-LmKLJe2YIEqj3ZMNm0g,"{'Monday': '11:0-17:0', 'Tuesday': '11:0-17:0', 'Wednesday': '11:0-17:0', 'Thursday': '11:0-17:0', 'Friday': '11:0-17:0', 'Saturday': '11:0-17:0'}"
49113,jdS7c64M1h17_I_8Hnq5fA,"{'Monday': '9:30-18:0', 'Tuesday': '9:30-18:0', 'Wednesday': '9:30-20:0', 'Thursday': '9:30-20:0', 'Friday': '9:30-20:0', 'Saturday': '9:30-18:0', 'Sunday': '11:0-16:0'}"
49115,inNXI7gk_if9oDH8CJULGg,"{'Tuesday': '8:30-17:30', 'Wednesday': '8:30-17:30', 'Thursday': '8:30-17:30', 'Friday': '8:30-17:30', 'Saturday': '7:30-15:0'}"
49123,4rhH2r1lL7ujqnvTwZo--w,"{'Monday': '0:0-0:0', 'Tuesday': '11:0-18:0', 'Wednesday': '11:0-18:0', 'Thursday': '11:0-18:0', 'Friday': '11:0-18:0', 'Saturday': '11:0-19:0', 'Sunday': '12:0-18:0'}"
49143,cSTiPWbgT854KHmgLycAQQ,"{'Monday': '12:0-17:0', 'Tuesday': '12:0-17:0', 'Wednesday': '12:0-17:0', 'Thursday': '12:0-17:0', 'Friday': '12:0-17:0', 'Saturday': '10:0-17:0', 'Sunday': '10:0-17:0'}"
49160,8dL8Jo-s2zxsgDq6T2xj6w,"{'Monday': '7:0-23:0', 'Tuesday': '7:0-23:0', 'Wednesday': '7:0-23:0', 'Thursday': '7:0-23:0', 'Friday': '7:0-0:0', 'Saturday': '7:0-0:0', 'Sunday': '7:0-23:0'}"
49167,4SHnvLOw_WrwfTRNPGuikA,"{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:30', 'Sunday': '10:0-19:30'}"
49174,rIoxev4y4QXAFgxeUu5Q0g,"{'Monday': '8:0-17:30', 'Tuesday': '8:0-17:30', 'Wednesday': '8:0-17:30', 'Thursday': '8:0-17:30', 'Friday': '8:0-17:30', 'Saturday': '8:0-15:30'}"
49191,C0dFaHbrlLnoI1GPOPxmqA,"{'Monday': '7:0-17:30', 'Tuesday': '7:0-17:30', 'Wednesday': '7:0-17:30', 'Thursday': '7:0-17:30', 'Friday': '7:0-17:30', 'Saturday': '8:0-14:30', 'Sunday': '13:0-16:30'}"
49230,utJPIg1UrXG_PpE1QLOomQ,
49236,F-h9LonhYedXTN53SgNFIQ,"{'Monday': '7:30-17:30', 'Tuesday': '7:30-17:30', 'Wednesday': '7:30-17:30', 'Thursday': '7:30-17:30', 'Friday': '7:30-17:30'}"
49242,xAyOUhdrV-5ZvNZ5-Q0tjg,"{'Monday': '10:0-18:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-14:0'}"
49243,QJla0ecQQpAHiRVb7IzVLA,"{'Monday': '0:0-0:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '8:0-19:0', 'Sunday': '9:0-18:0'}"
49250,m4S44MFZdnYmVawzn46jGA,"{'Wednesday': '16:0-20:0', 'Thursday': '16:0-20:0', 'Friday': '11:30-21:30', 'Saturday': '15:30-21:30', 'Sunday': '11:0-20:0'}"
49268,0Zr3rZrb3j2NxanStyib5A,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
49316,32YVXczteTFXL9nldL31fQ,
49329,kEAbm5qzp2V8o8iuE7w7nQ,"{'Monday': '10:0-0:0', 'Tuesday': '10:0-0:0', 'Wednesday': '10:0-0:0', 'Thursday': '10:0-0:0', 'Friday': '10:0-0:0', 'Saturday': '10:0-0:0', 'Sunday': '10:0-0:0'}"
49340,_ma_psLiDtPm2RSO5sSmjA,"{'Tuesday': '9:0-20:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-20:0', 'Friday': '9:0-18:0', 'Saturday': '9:0-16:0'}"
49350,0zwoiosqg2_VgqtOuQGS9A,"{'Monday': '11:30-22:30', 'Tuesday': '11:30-22:30', 'Wednesday': '11:30-22:30', 'Thursday': '11:30-22:30', 'Friday': '11:30-23:30', 'Saturday': '11:30-23:30', 'Sunday': '12:30-22:0'}"
49383,mrtoYxK2g0bDHBZdM_F7Xw,"{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0'}"
49394,H1QVoIgfovydsFfOZfuSPg,"{'Monday': '11:0-0:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-1:0', 'Saturday': '11:0-1:0', 'Sunday': '11:0-0:0'}"
49418,HW9HGbKQmsoqfAVyUR5mDQ,
49449,vyqo_M2tpe5a6COTpK8vWQ,
49452,tueA4ip6XgUhHRGG-2-EJg,"{'Monday': '0:0-0:0', 'Tuesday': '5:0-17:0', 'Wednesday': '5:0-23:0', 'Thursday': '5:0-23:0', 'Friday': '5:0-23:0', 'Saturday': '5:0-23:0', 'Sunday': '5:0-23:0'}"
49460,zr0g9qn3bf_8c4WTeaI9iw,
49462,pvQ7VrO-XiCDdfq7C5idzw,"{'Monday': '10:0-18:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-17:0'}"
49472,1FIdQfeqH-i7jceLrh4a4A,
49485,0Hu_MBd_UoHjUV8NAWwYJw,
49494,e2F9l2ew8G1zQap8GbyznQ,"{'Tuesday': '11:0-18:0', 'Wednesday': '11:0-18:0', 'Thursday': '11:0-18:0', 'Friday': '11:0-16:0', 'Saturday': '11:0-16:0'}"
49497,Xkvfufpnzf-S-sCJiDx-rQ,"{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0', 'Saturday': '9:0-14:0'}"
49506,oxfqv7bWjUxhdHBqqBmSAw,"{'Monday': '0:0-0:0', 'Tuesday': '5:0-21:0', 'Wednesday': '5:0-21:0', 'Thursday': '5:0-21:0', 'Friday': '5:0-18:30', 'Saturday': '7:30-14:30', 'Sunday': '7:0-15:30'}"
49517,Tn_xr7L1NC1-o9MsxV0Ysw,
49541,_jNK0N8pvwTlDJwy7WR7zw,"{'Monday': '0:0-0:0', 'Tuesday': '7:0-0:0', 'Wednesday': '7:0-0:0', 'Thursday': '7:0-23:0', 'Friday': '8:0-18:0', 'Sunday': '7:0-22:0'}"
49568,j87vSxpQ2QSlk1HSt35KDw,"{'Monday': '0:0-0:0', 'Tuesday': '9:0-20:0', 'Wednesday': '9:0-20:0', 'Thursday': '9:0-20:0', 'Friday': '9:0-20:0', 'Saturday': '9:0-17:0', 'Sunday': '9:0-17:0'}"
49578,pad_uSwe3FyXxqnbUPJJEQ,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
49605,FIPHbJcdyUoqVkxqlVM7Dg,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
49629,JwvVabyCW9tr2hiEZK7sNw,"{'Monday': '7:30-18:0', 'Tuesday': '7:30-18:0', 'Wednesday': '7:30-18:0', 'Thursday': '7:30-18:0', 'Friday': '7:30-18:0', 'Saturday': '8:0-17:0'}"
49637,MfPX16N8cbk21zJvP6B9Wg,"{'Monday': '0:0-0:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '9:0-18:0'}"
49638,8sAIb8faf38YX7emEMbg9A,"{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0', 'Saturday': '8:0-17:0', 'Sunday': '8:0-17:0'}"
49641,OEWED63JfE7mkc38azC5Gw,"{'Monday': '0:0-0:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '10:0-16:0'}"
49644,Bsnmz3yZQ7sF4zX_CAfOcQ,"{'Monday': '7:0-22:0', 'Tuesday': '7:0-19:0', 'Wednesday': '7:0-19:0', 'Thursday': '7:0-19:0', 'Friday': '7:0-19:0', 'Saturday': '8:0-19:0'}"
49646,ID_eLwzi6_qsgWiMBEDI7g,
49681,ovxVmHm4gtt0WCbFlnKV-A,
49724,77eLvITjZT6P6KNSsw0n4g,"{'Monday': '9:0-21:30', 'Tuesday': '10:0-21:45', 'Wednesday': '10:0-21:30', 'Thursday': '10:0-21:30', 'Friday': '10:0-21:30', 'Saturday': '21:30-0:0', 'Sunday': '10:0-21:30'}"
49736,z3MyvRc03qTzSO4mHo2vIA,"{'Monday': '9:0-22:0', 'Tuesday': '9:0-22:0', 'Wednesday': '9:0-22:0', 'Thursday': '9:0-22:0', 'Friday': '9:0-22:0', 'Saturday': '9:0-0:0', 'Sunday': '9:0-22:0'}"
49756,MExYhY_TvhUyy2iVyfWxcw,
49795,XuO9tZt0mEJeawrrt0R52g,"{'Tuesday': '15:0-2:0', 'Wednesday': '15:0-2:0', 'Thursday': '15:0-2:0', 'Friday': '15:0-2:0', 'Saturday': '15:0-2:0'}"
49807,adRGmkWIyIKuJ1gv1RaPGg,"{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0'}"
49822,ztIAoNApBhZUdDeztXN0KQ,"{'Monday': '0:0-0:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-19:0', 'Saturday': '10:0-19:0', 'Sunday': '10:0-19:0'}"
49844,Ru1wQXYcrt_itF94K9yJpA,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
49862,ioTaUPwwnhsGPTNkJ6mJTg,"{'Monday': '11:0-18:0', 'Wednesday': '11:0-18:0', 'Thursday': '11:0-18:0', 'Friday': '11:0-18:0', 'Saturday': '11:0-17:0'}"
49863,KX2WxEYtBIrepYD7MOQqqQ,"{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '13:0-22:0'}"
49864,0efEY_g0GdRobs8ASLrcQw,"{'Monday': '8:30-17:30', 'Tuesday': '8:30-17:30', 'Wednesday': '8:30-17:30', 'Thursday': '8:30-17:30', 'Friday': '8:30-17:30', 'Saturday': '9:0-12:0'}"
49874,lAGS4ujbBQiSX_WL1GPkIg,"{'Monday': '0:0-0:0', 'Tuesday': '6:30-13:30', 'Wednesday': '5:30-14:0', 'Thursday': '6:30-13:30', 'Friday': '5:30-14:0', 'Saturday': '5:30-14:0', 'Sunday': '5:30-13:30'}"
49882,SP_sAkQgnUo5ftf-T4kxqA,"{'Monday': '16:0-1:0', 'Tuesday': '16:0-1:0', 'Wednesday': '16:0-1:0', 'Thursday': '16:0-1:0', 'Friday': '16:0-1:0', 'Saturday': '16:0-1:0'}"
49921,05pmH0GnLJagn8Ea_OuJ-g,"{'Wednesday': '15:0-21:0', 'Thursday': '15:0-21:0', 'Friday': '13:0-21:0', 'Saturday': '13:0-21:0', 'Sunday': '11:0-18:0'}"
49930,J0upe5MQ5X9MkchhS_Aotw,"{'Monday': '11:30-21:30', 'Tuesday': '11:30-21:30', 'Wednesday': '11:30-21:30', 'Thursday': '11:30-21:30', 'Friday': '11:30-22:30', 'Saturday': '11:30-22:30', 'Sunday': '11:30-21:30'}"
49931,CM5Dq-mKnZYdi9OlVluehA,"{'Monday': '16:0-2:0', 'Tuesday': '16:0-2:0', 'Wednesday': '16:0-2:0', 'Thursday': '16:0-2:0', 'Friday': '16:0-2:0', 'Saturday': '16:0-2:0', 'Sunday': '16:0-2:0'}"
49983,YBxBdrzQZplVWNUymSGVug,"{'Monday': '10:30-17:30', 'Tuesday': '10:30-17:30', 'Wednesday': '10:30-17:30', 'Thursday': '10:30-17:30', 'Friday': '10:30-17:30', 'Saturday': '10:30-17:30', 'Sunday': '10:30-17:30'}"
50028,fv4sHN-EEpy5wDXyTVxb5g,"{'Monday': '8:0-14:0', 'Tuesday': '8:0-14:0', 'Wednesday': '8:0-14:0', 'Thursday': '8:0-14:0', 'Friday': '8:0-14:0'}"
50033,1br2kePnacw59Dp7xuGjBQ,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}"
50037,d-wsqenNiu8fkZGpdw07dQ,"{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0', 'Saturday': '8:0-17:0', 'Sunday': '9:0-17:0'}"
50046,Pwv4445xKC-_owt7VUgcjA,"{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-16:0'}"
50079,BO0CFdakmYd6Bejh4kBKYw,"{'Monday': '7:0-19:0', 'Tuesday': '7:0-19:0', 'Wednesday': '7:0-19:0', 'Thursday': '7:0-19:0', 'Friday': '7:0-19:0', 'Saturday': '7:0-19:0'}"
50092,G0glQr3Ygr5CGcACepWDSw,"{'Monday': '9:0-21:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '8:0-21:0', 'Sunday': '8:0-21:0'}"
50134,YH18wdrECdd-VeFqc5RyjA,
50171,pry8OZlv4CFcz0qs2zdajQ,"{'Monday': '11:0-14:0', 'Tuesday': '11:0-14:0', 'Wednesday': '11:0-14:0', 'Thursday': '11:0-14:0', 'Friday': '11:0-14:0'}"
50194,LccNwGun7OGbVjZ4EXs7aQ,"{'Monday': '0:0-0:0', 'Tuesday': '8:0-18:0', 'Wednesday': '8:0-18:0', 'Thursday': '8:0-16:0', 'Friday': '8:0-18:0', 'Saturday': '8:0-18:0'}"
50195,S5vZ2IoxzDuYAqflnPz8Eg,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
50202,pcQmfH0EWa8gXOW9TfD1xw,"{'Monday': '0:0-0:0', 'Tuesday': '8:30-20:0', 'Wednesday': '9:0-20:0', 'Thursday': '8:30-20:0', 'Friday': '9:0-19:0', 'Saturday': '9:0-20:0', 'Sunday': '9:0-20:0'}"
50217,MPuoLAmmBvijfXC7JEUsFw,"{'Monday': '11:0-22:30', 'Tuesday': '11:0-22:30', 'Wednesday': '11:0-22:30', 'Thursday': '11:0-22:30', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '12:0-22:0'}"
50262,PR5JX3znD2FJuXgSjDh05w,"{'Monday': '14:0-20:0', 'Tuesday': '14:0-20:0', 'Wednesday': '14:0-20:0', 'Thursday': '14:0-20:0', 'Friday': '14:0-20:0'}"
50284,bKGyvFBcIq-e9A5tWsbSfg,"{'Monday': '0:0-0:0', 'Tuesday': '10:0-15:0', 'Wednesday': '10:0-15:0', 'Thursday': '10:0-15:0', 'Friday': '10:0-15:0'}"
50332,vas9TjyhDtujGEjXabT-GA,"{'Monday': '0:0-0:0', 'Tuesday': '10:0-17:0', 'Wednesday': '10:0-17:0', 'Thursday': '10:0-17:0', 'Friday': '10:0-17:0', 'Saturday': '10:0-17:0', 'Sunday': '12:0-17:0'}"
50348,o6epXnNXnd15hP1IalAflw,"{'Monday': '0:0-0:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-15:0', 'Saturday': '9:0-18:0'}"
50350,0ZsqqzHu1HHkDdIKoivi5g,"{'Monday': '0:0-0:0', 'Tuesday': '7:0-21:0', 'Wednesday': '7:0-21:0', 'Thursday': '7:0-21:0', 'Friday': '7:0-17:0', 'Saturday': '7:0-21:0', 'Sunday': '7:0-21:0'}"
50357,12uWSsgW5wkWzkxPycLtzw,"{'Monday': '0:0-0:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0', 'Sunday': '11:0-20:0'}"
50362,S3JgmDsT4xEqDb38KrPa5A,"{'Monday': '10:0-19:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '10:0-19:0', 'Sunday': '10:0-17:0'}"
50397,cIBr1KeRLTpgvTpF8z2nFQ,"{'Monday': '11:30-8:0', 'Tuesday': '11:30-8:0', 'Wednesday': '11:30-8:0', 'Thursday': '11:30-8:0', 'Friday': '11:30-8:0', 'Saturday': '11:30-8:0', 'Sunday': '11:30-8:0'}"
50413,6oV9ah7alGIGcTDk1lQkrQ,"{'Monday': '9:0-21:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '9:0-21:0', 'Sunday': '9:0-21:0'}"
50458,UL8s27Wd4LytDylFIYuaaQ,
50499,bekXz8bCA8FPprz0gMTkew,"{'Thursday': '18:0-21:0', 'Friday': '13:0-23:0', 'Saturday': '13:0-23:0', 'Sunday': '13:0-18:0'}"
50514,6lwgfwZkEnRHYcp6jKWlIA,"{'Monday': '0:0-0:0', 'Tuesday': '7:30-14:0', 'Wednesday': '7:30-14:0', 'Thursday': '7:30-14:0', 'Friday': '7:30-14:0', 'Saturday': '7:30-14:0', 'Sunday': '7:30-14:0'}"
50528,0pVM5OaWWu-M0TWMQ9Zwyg,"{'Monday': '6:30-17:0', 'Tuesday': '6:30-17:0', 'Wednesday': '6:30-17:0', 'Thursday': '6:30-17:0', 'Friday': '6:30-19:0', 'Saturday': '7:0-19:0', 'Sunday': '7:0-19:0'}"
50561,Z7efaiM3kCAJtM8P_jTH1Q,"{'Monday': '7:0-19:0', 'Tuesday': '7:0-19:0', 'Wednesday': '7:0-19:0', 'Thursday': '7:0-19:0', 'Friday': '7:0-20:0', 'Saturday': '7:0-19:0', 'Sunday': '9:0-17:0'}"
