,business_id,attributes
41042,5A4OCImLDi8tTYzcFjRQAQ,OutdoorSeating
41042,5A4OCImLDi8tTYzcFjRQAQ,RestaurantsPriceRange2
41042,5A4OCImLDi8tTYzcFjRQAQ,RestaurantsTakeOut
41042,5A4OCImLDi8tTYzcFjRQAQ,RestaurantsTableService
41050,D9_XFaD9Zi1F3REIiyh37A,BusinessParking
41050,D9_XFaD9Zi1F3REIiyh37A,WiFi
41050,D9_XFaD9Zi1F3REIiyh37A,GoodForMeal
41050,D9_XFaD9Zi1F3REIiyh37A,RestaurantsDelivery
41050,D9_XFaD9Zi1F3REIiyh37A,RestaurantsGoodForGroups
41050,D9_XFaD9Zi1F3REIiyh37A,HasTV
41050,D9_XFaD9Zi1F3REIiyh37A,WheelchairAccessible
41050,D9_XFaD9Zi1F3REIiyh37A,RestaurantsAttire
41050,D9_XFaD9Zi1F3REIiyh37A,GoodForKids
41050,D9_XFaD9Zi1F3REIiyh37A,RestaurantsPriceRange2
41050,D9_XFaD9Zi1F3REIiyh37A,Alcohol
41050,D9_XFaD9Zi1F3REIiyh37A,RestaurantsTakeOut
41050,D9_XFaD9Zi1F3REIiyh37A,BusinessAcceptsCreditCards
41050,D9_XFaD9Zi1F3REIiyh37A,Ambience
41050,D9_XFaD9Zi1F3REIiyh37A,RestaurantsReservations
41050,D9_XFaD9Zi1F3REIiyh37A,NoiseLevel
41050,D9_XFaD9Zi1F3REIiyh37A,OutdoorSeating
41050,D9_XFaD9Zi1F3REIiyh37A,BikeParking
41050,D9_XFaD9Zi1F3REIiyh37A,RestaurantsTableService
41050,D9_XFaD9Zi1F3REIiyh37A,Caters
41058,rk8_DXfQaJ1J2HgENp72Kw,BusinessAcceptsCreditCards
41058,rk8_DXfQaJ1J2HgENp72Kw,ByAppointmentOnly
41083,-8_ufROuDzIWxFAny4FasQ,WiFi
41083,-8_ufROuDzIWxFAny4FasQ,HasTV
41083,-8_ufROuDzIWxFAny4FasQ,OutdoorSeating
41083,-8_ufROuDzIWxFAny4FasQ,BusinessParking
41083,-8_ufROuDzIWxFAny4FasQ,RestaurantsReservations
41083,-8_ufROuDzIWxFAny4FasQ,RestaurantsTableService
41083,-8_ufROuDzIWxFAny4FasQ,WheelchairAccessible
41083,-8_ufROuDzIWxFAny4FasQ,RestaurantsDelivery
41083,-8_ufROuDzIWxFAny4FasQ,BusinessAcceptsBitcoin
41083,-8_ufROuDzIWxFAny4FasQ,DogsAllowed
41083,-8_ufROuDzIWxFAny4FasQ,GoodForKids
41083,-8_ufROuDzIWxFAny4FasQ,Ambience
41083,-8_ufROuDzIWxFAny4FasQ,Caters
41083,-8_ufROuDzIWxFAny4FasQ,RestaurantsGoodForGroups
41083,-8_ufROuDzIWxFAny4FasQ,RestaurantsTakeOut
41083,-8_ufROuDzIWxFAny4FasQ,BusinessAcceptsCreditCards
41083,-8_ufROuDzIWxFAny4FasQ,Alcohol
41083,-8_ufROuDzIWxFAny4FasQ,BikeParking
41084,shuAjSIsKG6Zg8blW2fmPw,Alcohol
41084,shuAjSIsKG6Zg8blW2fmPw,RestaurantsPriceRange2
41084,shuAjSIsKG6Zg8blW2fmPw,NoiseLevel
41084,shuAjSIsKG6Zg8blW2fmPw,HasTV
41084,shuAjSIsKG6Zg8blW2fmPw,BusinessAcceptsCreditCards
41084,shuAjSIsKG6Zg8blW2fmPw,OutdoorSeating
41084,shuAjSIsKG6Zg8blW2fmPw,RestaurantsGoodForGroups
41084,shuAjSIsKG6Zg8blW2fmPw,Ambience
41084,shuAjSIsKG6Zg8blW2fmPw,BusinessParking
41084,shuAjSIsKG6Zg8blW2fmPw,BusinessAcceptsBitcoin
41084,shuAjSIsKG6Zg8blW2fmPw,BikeParking
41084,shuAjSIsKG6Zg8blW2fmPw,WheelchairAccessible
41084,shuAjSIsKG6Zg8blW2fmPw,HappyHour
41092,61WfILSR1C9n7jjRnIZehQ,BusinessAcceptsCreditCards
41092,61WfILSR1C9n7jjRnIZehQ,RestaurantsDelivery
41092,61WfILSR1C9n7jjRnIZehQ,GoodForKids
41092,61WfILSR1C9n7jjRnIZehQ,RestaurantsReservations
41092,61WfILSR1C9n7jjRnIZehQ,BikeParking
41092,61WfILSR1C9n7jjRnIZehQ,RestaurantsTakeOut
41104,siN5JEv_AQj037pwcN32pg,BYOB
41104,siN5JEv_AQj037pwcN32pg,BikeParking
41104,siN5JEv_AQj037pwcN32pg,BusinessAcceptsCreditCards
41104,siN5JEv_AQj037pwcN32pg,BusinessParking
41104,siN5JEv_AQj037pwcN32pg,Ambience
41104,siN5JEv_AQj037pwcN32pg,RestaurantsReservations
41104,siN5JEv_AQj037pwcN32pg,Corkage
41104,siN5JEv_AQj037pwcN32pg,GoodForMeal
41104,siN5JEv_AQj037pwcN32pg,RestaurantsTakeOut
41104,siN5JEv_AQj037pwcN32pg,Alcohol
41104,siN5JEv_AQj037pwcN32pg,RestaurantsTableService
41104,siN5JEv_AQj037pwcN32pg,RestaurantsPriceRange2
41104,siN5JEv_AQj037pwcN32pg,HasTV
41104,siN5JEv_AQj037pwcN32pg,RestaurantsDelivery
41104,siN5JEv_AQj037pwcN32pg,OutdoorSeating
41104,siN5JEv_AQj037pwcN32pg,WheelchairAccessible
41104,siN5JEv_AQj037pwcN32pg,WiFi
41104,siN5JEv_AQj037pwcN32pg,HappyHour
41125,tOx7hoqgr78_VRBFStK3PA,WiFi
41125,tOx7hoqgr78_VRBFStK3PA,BusinessAcceptsCreditCards
41125,tOx7hoqgr78_VRBFStK3PA,AcceptsInsurance
41125,tOx7hoqgr78_VRBFStK3PA,ByAppointmentOnly
41127,m6ZcOrHJHYmIPhjgh8cycw,Music
41127,m6ZcOrHJHYmIPhjgh8cycw,GoodForMeal
41127,m6ZcOrHJHYmIPhjgh8cycw,RestaurantsGoodForGroups
41127,m6ZcOrHJHYmIPhjgh8cycw,Ambience
41127,m6ZcOrHJHYmIPhjgh8cycw,NoiseLevel
41127,m6ZcOrHJHYmIPhjgh8cycw,BestNights
41127,m6ZcOrHJHYmIPhjgh8cycw,RestaurantsPriceRange2
41127,m6ZcOrHJHYmIPhjgh8cycw,Alcohol
41127,m6ZcOrHJHYmIPhjgh8cycw,Smoking
41127,m6ZcOrHJHYmIPhjgh8cycw,BusinessAcceptsCreditCards
41127,m6ZcOrHJHYmIPhjgh8cycw,OutdoorSeating
41127,m6ZcOrHJHYmIPhjgh8cycw,BusinessParking
41127,m6ZcOrHJHYmIPhjgh8cycw,RestaurantsDelivery
41127,m6ZcOrHJHYmIPhjgh8cycw,RestaurantsTakeOut
41127,m6ZcOrHJHYmIPhjgh8cycw,BusinessAcceptsBitcoin
41127,m6ZcOrHJHYmIPhjgh8cycw,WiFi
41127,m6ZcOrHJHYmIPhjgh8cycw,HasTV
41127,m6ZcOrHJHYmIPhjgh8cycw,RestaurantsTableService
41127,m6ZcOrHJHYmIPhjgh8cycw,RestaurantsReservations
41127,m6ZcOrHJHYmIPhjgh8cycw,HappyHour
41131,2PWLKQATkWboAv-99m9dfg,BusinessAcceptsCreditCards
41136,d3hb6o-k2aZ7J3nXwh59Ew,GoodForKids
41191,v92xgVl-BH_pQM486ea-9g,RestaurantsTakeOut
41191,v92xgVl-BH_pQM486ea-9g,HappyHour
41191,v92xgVl-BH_pQM486ea-9g,WheelchairAccessible
41191,v92xgVl-BH_pQM486ea-9g,WiFi
41191,v92xgVl-BH_pQM486ea-9g,Alcohol
41191,v92xgVl-BH_pQM486ea-9g,BikeParking
41191,v92xgVl-BH_pQM486ea-9g,OutdoorSeating
41191,v92xgVl-BH_pQM486ea-9g,Caters
41191,v92xgVl-BH_pQM486ea-9g,RestaurantsReservations
41191,v92xgVl-BH_pQM486ea-9g,DogsAllowed
41191,v92xgVl-BH_pQM486ea-9g,BusinessAcceptsCreditCards
41191,v92xgVl-BH_pQM486ea-9g,BusinessAcceptsBitcoin
41191,v92xgVl-BH_pQM486ea-9g,RestaurantsDelivery
41191,v92xgVl-BH_pQM486ea-9g,RestaurantsTableService
41191,v92xgVl-BH_pQM486ea-9g,HasTV
41211,cmT2xSKa24IxYlvtUfvmfg,BusinessAcceptsCreditCards
41211,cmT2xSKa24IxYlvtUfvmfg,RestaurantsPriceRange2
41211,cmT2xSKa24IxYlvtUfvmfg,BusinessParking
41211,cmT2xSKa24IxYlvtUfvmfg,BikeParking
41211,cmT2xSKa24IxYlvtUfvmfg,RestaurantsDelivery
41211,cmT2xSKa24IxYlvtUfvmfg,RestaurantsTakeOut
41237,P1fI8OvdJWTricWK8iMg3g,Caters
41237,P1fI8OvdJWTricWK8iMg3g,BusinessParking
41237,P1fI8OvdJWTricWK8iMg3g,BusinessAcceptsCreditCards
41237,P1fI8OvdJWTricWK8iMg3g,RestaurantsPriceRange2
41238,Je10gqBQIqSvYNS8XGrYnw,BusinessAcceptsCreditCards
41238,Je10gqBQIqSvYNS8XGrYnw,GoodForKids
41238,Je10gqBQIqSvYNS8XGrYnw,RestaurantsGoodForGroups
41238,Je10gqBQIqSvYNS8XGrYnw,BusinessParking
41238,Je10gqBQIqSvYNS8XGrYnw,RestaurantsReservations
41238,Je10gqBQIqSvYNS8XGrYnw,RestaurantsPriceRange2
41238,Je10gqBQIqSvYNS8XGrYnw,RestaurantsTakeOut
41238,Je10gqBQIqSvYNS8XGrYnw,Ambience
41238,Je10gqBQIqSvYNS8XGrYnw,RestaurantsDelivery
41238,Je10gqBQIqSvYNS8XGrYnw,BikeParking
41238,Je10gqBQIqSvYNS8XGrYnw,RestaurantsAttire
41238,Je10gqBQIqSvYNS8XGrYnw,Alcohol
41238,Je10gqBQIqSvYNS8XGrYnw,OutdoorSeating
41238,Je10gqBQIqSvYNS8XGrYnw,WiFi
41238,Je10gqBQIqSvYNS8XGrYnw,NoiseLevel
41238,Je10gqBQIqSvYNS8XGrYnw,BusinessAcceptsBitcoin
41238,Je10gqBQIqSvYNS8XGrYnw,Caters
41238,Je10gqBQIqSvYNS8XGrYnw,HasTV
41238,Je10gqBQIqSvYNS8XGrYnw,GoodForMeal
41238,Je10gqBQIqSvYNS8XGrYnw,Music
41254,UhZPQ4kiiGUlW40lLAwCMw,BusinessAcceptsBitcoin
41254,UhZPQ4kiiGUlW40lLAwCMw,RestaurantsPriceRange2
41254,UhZPQ4kiiGUlW40lLAwCMw,BusinessParking
41254,UhZPQ4kiiGUlW40lLAwCMw,WheelchairAccessible
41254,UhZPQ4kiiGUlW40lLAwCMw,BikeParking
41254,UhZPQ4kiiGUlW40lLAwCMw,DogsAllowed
41254,UhZPQ4kiiGUlW40lLAwCMw,BusinessAcceptsCreditCards
41285,JFgLQNDdFLtbgG-i5gjDHQ,RestaurantsDelivery
41285,JFgLQNDdFLtbgG-i5gjDHQ,RestaurantsTakeOut
41289,A4lQ3o_O8sbJKmVtQaUkkg,BikeParking
41289,A4lQ3o_O8sbJKmVtQaUkkg,BusinessParking
41289,A4lQ3o_O8sbJKmVtQaUkkg,RestaurantsPriceRange2
41289,A4lQ3o_O8sbJKmVtQaUkkg,BusinessAcceptsCreditCards
41297,xUvxCN6lRQ9jH1c9SUwRhQ,BusinessParking
41297,xUvxCN6lRQ9jH1c9SUwRhQ,WheelchairAccessible
41297,xUvxCN6lRQ9jH1c9SUwRhQ,BusinessAcceptsCreditCards
41297,xUvxCN6lRQ9jH1c9SUwRhQ,ByAppointmentOnly
41297,xUvxCN6lRQ9jH1c9SUwRhQ,BusinessAcceptsBitcoin
41297,xUvxCN6lRQ9jH1c9SUwRhQ,WiFi
41297,xUvxCN6lRQ9jH1c9SUwRhQ,BikeParking
41297,xUvxCN6lRQ9jH1c9SUwRhQ,RestaurantsPriceRange2
41391,-crz1FuaUJJVeyOOzdODXA,RestaurantsPriceRange2
41391,-crz1FuaUJJVeyOOzdODXA,GoodForKids
41391,-crz1FuaUJJVeyOOzdODXA,BusinessAcceptsCreditCards
41391,-crz1FuaUJJVeyOOzdODXA,BusinessParking
41391,-crz1FuaUJJVeyOOzdODXA,ByAppointmentOnly
41397,cbDdOc6Amf_2-OLrQCYA4g,GoodForMeal
41397,cbDdOc6Amf_2-OLrQCYA4g,OutdoorSeating
41397,cbDdOc6Amf_2-OLrQCYA4g,RestaurantsTableService
41397,cbDdOc6Amf_2-OLrQCYA4g,WheelchairAccessible
41397,cbDdOc6Amf_2-OLrQCYA4g,BikeParking
41397,cbDdOc6Amf_2-OLrQCYA4g,RestaurantsTakeOut
41397,cbDdOc6Amf_2-OLrQCYA4g,RestaurantsReservations
41397,cbDdOc6Amf_2-OLrQCYA4g,HappyHour
41397,cbDdOc6Amf_2-OLrQCYA4g,Alcohol
41397,cbDdOc6Amf_2-OLrQCYA4g,BusinessParking
41397,cbDdOc6Amf_2-OLrQCYA4g,BusinessAcceptsCreditCards
41397,cbDdOc6Amf_2-OLrQCYA4g,HasTV
41397,cbDdOc6Amf_2-OLrQCYA4g,WiFi
41397,cbDdOc6Amf_2-OLrQCYA4g,Ambience
41397,cbDdOc6Amf_2-OLrQCYA4g,Caters
41397,cbDdOc6Amf_2-OLrQCYA4g,RestaurantsDelivery
41422,4kwny3ZC2QWyzhWLGhry-A,NoiseLevel
41422,4kwny3ZC2QWyzhWLGhry-A,RestaurantsPriceRange2
41422,4kwny3ZC2QWyzhWLGhry-A,BusinessAcceptsCreditCards
41422,4kwny3ZC2QWyzhWLGhry-A,RestaurantsTakeOut
41422,4kwny3ZC2QWyzhWLGhry-A,BikeParking
41422,4kwny3ZC2QWyzhWLGhry-A,WiFi
41422,4kwny3ZC2QWyzhWLGhry-A,WheelchairAccessible
41422,4kwny3ZC2QWyzhWLGhry-A,ByAppointmentOnly
41422,4kwny3ZC2QWyzhWLGhry-A,BusinessParking
41422,4kwny3ZC2QWyzhWLGhry-A,DogsAllowed
41422,4kwny3ZC2QWyzhWLGhry-A,GoodForKids
41422,4kwny3ZC2QWyzhWLGhry-A,Caters
41445,trkzxVKPp7qBP0ArNkkp-g,BusinessParking
41445,trkzxVKPp7qBP0ArNkkp-g,ByAppointmentOnly
41445,trkzxVKPp7qBP0ArNkkp-g,BikeParking
41445,trkzxVKPp7qBP0ArNkkp-g,BusinessAcceptsCreditCards
41445,trkzxVKPp7qBP0ArNkkp-g,WheelchairAccessible
41445,trkzxVKPp7qBP0ArNkkp-g,HairSpecializesIn
41465,E67apo23wGDomJsqQkyK-Q,Corkage
41465,E67apo23wGDomJsqQkyK-Q,HappyHour
41465,E67apo23wGDomJsqQkyK-Q,BikeParking
41465,E67apo23wGDomJsqQkyK-Q,CoatCheck
41465,E67apo23wGDomJsqQkyK-Q,HasTV
41465,E67apo23wGDomJsqQkyK-Q,OutdoorSeating
41465,E67apo23wGDomJsqQkyK-Q,WheelchairAccessible
41465,E67apo23wGDomJsqQkyK-Q,RestaurantsDelivery
41465,E67apo23wGDomJsqQkyK-Q,RestaurantsTakeOut
41465,E67apo23wGDomJsqQkyK-Q,Alcohol
41465,E67apo23wGDomJsqQkyK-Q,BusinessAcceptsCreditCards
41465,E67apo23wGDomJsqQkyK-Q,Smoking
41465,E67apo23wGDomJsqQkyK-Q,RestaurantsTableService
41465,E67apo23wGDomJsqQkyK-Q,BYOB
41465,E67apo23wGDomJsqQkyK-Q,WiFi
41474,nXF8Nbi6elsmhq5E-mDS3g,RestaurantsDelivery
41479,EloAb5ynqtruhIR6NzhiPA,ByAppointmentOnly
41479,EloAb5ynqtruhIR6NzhiPA,WiFi
41506,vRhu5DjqHdSIjSCHIceA0A,BusinessAcceptsCreditCards
41518,8mwV72Ro56pN6nbqAojaKg,RestaurantsPriceRange2
41518,8mwV72Ro56pN6nbqAojaKg,Alcohol
41518,8mwV72Ro56pN6nbqAojaKg,RestaurantsAttire
41518,8mwV72Ro56pN6nbqAojaKg,RestaurantsDelivery
41518,8mwV72Ro56pN6nbqAojaKg,GoodForKids
41518,8mwV72Ro56pN6nbqAojaKg,OutdoorSeating
41518,8mwV72Ro56pN6nbqAojaKg,BusinessAcceptsCreditCards
41518,8mwV72Ro56pN6nbqAojaKg,RestaurantsGoodForGroups
41518,8mwV72Ro56pN6nbqAojaKg,WiFi
41518,8mwV72Ro56pN6nbqAojaKg,Caters
41518,8mwV72Ro56pN6nbqAojaKg,RestaurantsReservations
41518,8mwV72Ro56pN6nbqAojaKg,BusinessParking
41518,8mwV72Ro56pN6nbqAojaKg,RestaurantsTakeOut
41518,8mwV72Ro56pN6nbqAojaKg,BikeParking
41518,8mwV72Ro56pN6nbqAojaKg,NoiseLevel
41518,8mwV72Ro56pN6nbqAojaKg,GoodForMeal
41518,8mwV72Ro56pN6nbqAojaKg,HasTV
41518,8mwV72Ro56pN6nbqAojaKg,Ambience
41521,SgMW-c89s9Y-4ZAd1WgyaQ,BusinessAcceptsCreditCards
41521,SgMW-c89s9Y-4ZAd1WgyaQ,ByAppointmentOnly
41521,SgMW-c89s9Y-4ZAd1WgyaQ,AcceptsInsurance
41521,SgMW-c89s9Y-4ZAd1WgyaQ,WiFi
41533,3iLfVQOKrX2h6oHnILXakA,BusinessAcceptsCreditCards
41566,8pStNTnXkZ5xi6SklXOjOA,BusinessAcceptsCreditCards
41566,8pStNTnXkZ5xi6SklXOjOA,WiFi
41578,NABcZKRWQF9-rDVt0P0bhw,RestaurantsReservations
41578,NABcZKRWQF9-rDVt0P0bhw,BusinessAcceptsCreditCards
41578,NABcZKRWQF9-rDVt0P0bhw,WiFi
41578,NABcZKRWQF9-rDVt0P0bhw,GoodForKids
41578,NABcZKRWQF9-rDVt0P0bhw,RestaurantsGoodForGroups
41578,NABcZKRWQF9-rDVt0P0bhw,RestaurantsPriceRange2
41578,NABcZKRWQF9-rDVt0P0bhw,RestaurantsTakeOut
41578,NABcZKRWQF9-rDVt0P0bhw,OutdoorSeating
41578,NABcZKRWQF9-rDVt0P0bhw,Ambience
41578,NABcZKRWQF9-rDVt0P0bhw,RestaurantsAttire
41578,NABcZKRWQF9-rDVt0P0bhw,BusinessAcceptsBitcoin
41578,NABcZKRWQF9-rDVt0P0bhw,Caters
41578,NABcZKRWQF9-rDVt0P0bhw,HasTV
41578,NABcZKRWQF9-rDVt0P0bhw,GoodForMeal
41578,NABcZKRWQF9-rDVt0P0bhw,BusinessParking
41578,NABcZKRWQF9-rDVt0P0bhw,DogsAllowed
41578,NABcZKRWQF9-rDVt0P0bhw,RestaurantsDelivery
41578,NABcZKRWQF9-rDVt0P0bhw,HappyHour
41578,NABcZKRWQF9-rDVt0P0bhw,Alcohol
41578,NABcZKRWQF9-rDVt0P0bhw,NoiseLevel
41578,NABcZKRWQF9-rDVt0P0bhw,BikeParking
41614,n_UBFU9Rs6FTPQ52ZkXQ6g,BusinessAcceptsCreditCards
41614,n_UBFU9Rs6FTPQ52ZkXQ6g,GoodForKids
41614,n_UBFU9Rs6FTPQ52ZkXQ6g,ByAppointmentOnly
41650,5gzG1u2VJTAAep7hQiGnqw,BusinessParking
41650,5gzG1u2VJTAAep7hQiGnqw,RestaurantsPriceRange2
41650,5gzG1u2VJTAAep7hQiGnqw,BikeParking
41650,5gzG1u2VJTAAep7hQiGnqw,GoodForKids
41650,5gzG1u2VJTAAep7hQiGnqw,BusinessAcceptsCreditCards
41650,5gzG1u2VJTAAep7hQiGnqw,ByAppointmentOnly
41679,ljBjU43MhcFgoJsH9Xcj7w,WiFi
41679,ljBjU43MhcFgoJsH9Xcj7w,BusinessParking
41679,ljBjU43MhcFgoJsH9Xcj7w,GoodForKids
41679,ljBjU43MhcFgoJsH9Xcj7w,RestaurantsReservations
41679,ljBjU43MhcFgoJsH9Xcj7w,RestaurantsTakeOut
41679,ljBjU43MhcFgoJsH9Xcj7w,Alcohol
41679,ljBjU43MhcFgoJsH9Xcj7w,RestaurantsAttire
41679,ljBjU43MhcFgoJsH9Xcj7w,RestaurantsPriceRange2
41679,ljBjU43MhcFgoJsH9Xcj7w,RestaurantsDelivery
41679,ljBjU43MhcFgoJsH9Xcj7w,RestaurantsGoodForGroups
41679,ljBjU43MhcFgoJsH9Xcj7w,ByAppointmentOnly
41679,ljBjU43MhcFgoJsH9Xcj7w,BikeParking
41679,ljBjU43MhcFgoJsH9Xcj7w,BusinessAcceptsCreditCards
41679,ljBjU43MhcFgoJsH9Xcj7w,BusinessAcceptsBitcoin
41679,ljBjU43MhcFgoJsH9Xcj7w,RestaurantsTableService
41679,ljBjU43MhcFgoJsH9Xcj7w,NoiseLevel
41679,ljBjU43MhcFgoJsH9Xcj7w,OutdoorSeating
41679,ljBjU43MhcFgoJsH9Xcj7w,Corkage
41679,ljBjU43MhcFgoJsH9Xcj7w,GoodForMeal
41679,ljBjU43MhcFgoJsH9Xcj7w,Caters
41679,ljBjU43MhcFgoJsH9Xcj7w,HasTV
41679,ljBjU43MhcFgoJsH9Xcj7w,WheelchairAccessible
41679,ljBjU43MhcFgoJsH9Xcj7w,Ambience
41679,ljBjU43MhcFgoJsH9Xcj7w,BYOB
41692,E_bEANNJGUlP_stnaPNG5A,BusinessAcceptsCreditCards
41722,wIiAO9IHsLEPQ1BVI2RJug,Alcohol
41722,wIiAO9IHsLEPQ1BVI2RJug,Music
41722,wIiAO9IHsLEPQ1BVI2RJug,RestaurantsTableService
41722,wIiAO9IHsLEPQ1BVI2RJug,RestaurantsPriceRange2
41722,wIiAO9IHsLEPQ1BVI2RJug,BikeParking
41722,wIiAO9IHsLEPQ1BVI2RJug,RestaurantsAttire
41722,wIiAO9IHsLEPQ1BVI2RJug,HasTV
41722,wIiAO9IHsLEPQ1BVI2RJug,RestaurantsGoodForGroups
41722,wIiAO9IHsLEPQ1BVI2RJug,GoodForDancing
41722,wIiAO9IHsLEPQ1BVI2RJug,NoiseLevel
41722,wIiAO9IHsLEPQ1BVI2RJug,GoodForKids
41722,wIiAO9IHsLEPQ1BVI2RJug,GoodForMeal
41722,wIiAO9IHsLEPQ1BVI2RJug,RestaurantsTakeOut
41722,wIiAO9IHsLEPQ1BVI2RJug,Caters
41722,wIiAO9IHsLEPQ1BVI2RJug,BestNights
41722,wIiAO9IHsLEPQ1BVI2RJug,Ambience
41722,wIiAO9IHsLEPQ1BVI2RJug,RestaurantsReservations
41722,wIiAO9IHsLEPQ1BVI2RJug,WiFi
41722,wIiAO9IHsLEPQ1BVI2RJug,BusinessAcceptsCreditCards
41722,wIiAO9IHsLEPQ1BVI2RJug,RestaurantsDelivery
41722,wIiAO9IHsLEPQ1BVI2RJug,HappyHour
41722,wIiAO9IHsLEPQ1BVI2RJug,OutdoorSeating
41722,wIiAO9IHsLEPQ1BVI2RJug,BusinessParking
41766,_olR8aeQ_-ga860F8tvG0w,RestaurantsPriceRange2
41766,_olR8aeQ_-ga860F8tvG0w,BusinessAcceptsCreditCards
41766,_olR8aeQ_-ga860F8tvG0w,ByAppointmentOnly
41766,_olR8aeQ_-ga860F8tvG0w,BikeParking
41766,_olR8aeQ_-ga860F8tvG0w,BusinessParking
41766,_olR8aeQ_-ga860F8tvG0w,WheelchairAccessible
41770,Z2NfYzpq1mzslSn0dTi1mA,BusinessAcceptsCreditCards
41770,Z2NfYzpq1mzslSn0dTi1mA,ByAppointmentOnly
41770,Z2NfYzpq1mzslSn0dTi1mA,WiFi
41788,lEC0ph9jnxXUT2GMDwrivg,
41819,bTBRqXfF-A1R-ShOsr7kbg,NoiseLevel
41819,bTBRqXfF-A1R-ShOsr7kbg,OutdoorSeating
41819,bTBRqXfF-A1R-ShOsr7kbg,Ambience
41819,bTBRqXfF-A1R-ShOsr7kbg,RestaurantsPriceRange2
41819,bTBRqXfF-A1R-ShOsr7kbg,BusinessParking
41819,bTBRqXfF-A1R-ShOsr7kbg,RestaurantsReservations
41819,bTBRqXfF-A1R-ShOsr7kbg,BusinessAcceptsCreditCards
41819,bTBRqXfF-A1R-ShOsr7kbg,RestaurantsTakeOut
41819,bTBRqXfF-A1R-ShOsr7kbg,RestaurantsAttire
41819,bTBRqXfF-A1R-ShOsr7kbg,Alcohol
41819,bTBRqXfF-A1R-ShOsr7kbg,WiFi
41819,bTBRqXfF-A1R-ShOsr7kbg,Caters
41819,bTBRqXfF-A1R-ShOsr7kbg,HasTV
41819,bTBRqXfF-A1R-ShOsr7kbg,RestaurantsGoodForGroups
41819,bTBRqXfF-A1R-ShOsr7kbg,GoodForKids
41819,bTBRqXfF-A1R-ShOsr7kbg,RestaurantsDelivery
41828,fosfj1AnhVzs134SrVikxg,BusinessAcceptsCreditCards
41828,fosfj1AnhVzs134SrVikxg,BusinessParking
41828,fosfj1AnhVzs134SrVikxg,RestaurantsPriceRange2
41838,ByD67fU4LfLkNMpMZXdAYQ,OutdoorSeating
41838,ByD67fU4LfLkNMpMZXdAYQ,Ambience
41838,ByD67fU4LfLkNMpMZXdAYQ,BusinessAcceptsCreditCards
41838,ByD67fU4LfLkNMpMZXdAYQ,NoiseLevel
41838,ByD67fU4LfLkNMpMZXdAYQ,GoodForMeal
41838,ByD67fU4LfLkNMpMZXdAYQ,Alcohol
41838,ByD67fU4LfLkNMpMZXdAYQ,WiFi
41838,ByD67fU4LfLkNMpMZXdAYQ,CoatCheck
41838,ByD67fU4LfLkNMpMZXdAYQ,RestaurantsDelivery
41838,ByD67fU4LfLkNMpMZXdAYQ,Caters
41838,ByD67fU4LfLkNMpMZXdAYQ,RestaurantsTakeOut
41838,ByD67fU4LfLkNMpMZXdAYQ,RestaurantsReservations
41838,ByD67fU4LfLkNMpMZXdAYQ,BikeParking
41838,ByD67fU4LfLkNMpMZXdAYQ,HasTV
41838,ByD67fU4LfLkNMpMZXdAYQ,RestaurantsAttire
41838,ByD67fU4LfLkNMpMZXdAYQ,GoodForKids
41838,ByD67fU4LfLkNMpMZXdAYQ,RestaurantsPriceRange2
41838,ByD67fU4LfLkNMpMZXdAYQ,BusinessParking
41838,ByD67fU4LfLkNMpMZXdAYQ,RestaurantsGoodForGroups
41845,Oc7QvwRhJVolBQkJzo_pDA,RestaurantsReservations
41845,Oc7QvwRhJVolBQkJzo_pDA,RestaurantsPriceRange2
41845,Oc7QvwRhJVolBQkJzo_pDA,GoodForKids
41845,Oc7QvwRhJVolBQkJzo_pDA,WiFi
41845,Oc7QvwRhJVolBQkJzo_pDA,HasTV
41845,Oc7QvwRhJVolBQkJzo_pDA,Ambience
41845,Oc7QvwRhJVolBQkJzo_pDA,RestaurantsTakeOut
41845,Oc7QvwRhJVolBQkJzo_pDA,RestaurantsGoodForGroups
41845,Oc7QvwRhJVolBQkJzo_pDA,BusinessParking
41845,Oc7QvwRhJVolBQkJzo_pDA,RestaurantsDelivery
41845,Oc7QvwRhJVolBQkJzo_pDA,GoodForMeal
41845,Oc7QvwRhJVolBQkJzo_pDA,BusinessAcceptsCreditCards
41849,EWiFvIU1Odf99WQP_0MEfw,BusinessParking
41849,EWiFvIU1Odf99WQP_0MEfw,BikeParking
41849,EWiFvIU1Odf99WQP_0MEfw,WiFi
41849,EWiFvIU1Odf99WQP_0MEfw,OutdoorSeating
41849,EWiFvIU1Odf99WQP_0MEfw,BusinessAcceptsCreditCards
41849,EWiFvIU1Odf99WQP_0MEfw,RestaurantsPriceRange2
41866,1LniWLJrdx1LBOoqtLhjVA,DogsAllowed
41866,1LniWLJrdx1LBOoqtLhjVA,BusinessAcceptsCreditCards
41879,oINSp3H5jg335_aOEJDNOA,ByAppointmentOnly
41879,oINSp3H5jg335_aOEJDNOA,BusinessAcceptsCreditCards
41879,oINSp3H5jg335_aOEJDNOA,BusinessAcceptsBitcoin
41892,nBBlnQ2kMP_41B_C-tNDvw,WiFi
41895,5vAtunQlPFkfdTI9zn4TIw,BusinessParking
41895,5vAtunQlPFkfdTI9zn4TIw,OutdoorSeating
41895,5vAtunQlPFkfdTI9zn4TIw,RestaurantsPriceRange2
41895,5vAtunQlPFkfdTI9zn4TIw,BikeParking
